system,method,scenario_id,split,actual_case,forecast_case,horizon,gamma_Q,cost,perfect_cost,gap_percent,voltage_violation,solve_time_s,avg_step_time_s,max_step_time_s,solver_fail_count,timeout_count,completed,incomplete_reason,seed,solver_kind,solver_window,executed_steps,include_tail,cost_accounting,final_P_DG_29,final_P_DG_64,final_SOC_BSS_12,final_SOC_BSS_34,final_SOC_BSS_68,final_SOC_BSS_103,step_costs_json,step_times_json,certified_global,gurobi_status,mean_num_vars,mean_num_bin_vars,mean_num_constrs,mean_num_qconstrs,mean_num_genconstrs,mean_model_runtime_s,mean_mip_gap,max_mip_gap,mean_model_status,min_model_sol_count,failure_message,experiment_tag,perfect_screening_target_count,perfect_screening_candidate_order,perfect_screening_rule,scenario_selection_file,scenario_selection_rule,operable_screening_candidate_order,operable_screening_rule,operable_screening_role,max_steps,step_model_statuses_json,step_model_sol_counts_json,icnn_relax_on_infeasible,icnn_relax_count,icnn_relax_steps_json,step_icnn_relaxed_json,icnn_exogenous_clip_enabled,total_icnn_clip_count,max_icnn_clip_violation,step_icnn_clip_count_json,step_icnn_clip_max_violation_json,num_optimal_steps,num_timelimit_steps
119,Perfect-Global,812,test_id,id_actual,perfect_full_horizon,48,,1955.1021469096056,1955.1021469096056,0.0,,57.31699991226196,1.194104164838791,57.31699991226196,0,0,True,,200812,perfect_global_clean,48,48,True,full_day_optimization_objective,0.9999997417475713,0.999999741592807,0.12500011870974229,0.1250001181153668,0.12500011725284224,0.1250001178450655,"[2.4660688156091695, 4.932325260264419, 7.398773824623909, 9.865411160943534, 12.332228963136034, 12.332279521502036, 12.332280850897275, 12.33227952481953, 12.332280842819776, 12.33227951270613, 12.332279524524544, 12.332279531132224, 39.41688590047894, 17.260394235451987, 12.034905429104544, 9.568103661927964, 7.101484344614215, 4.635061793233706, 2.1688455410439835, 2.8612114100589867e-05, 2.860632315382323e-05, 2.860621252036317e-05, 2.8606236945187707e-05, 2.8605929582008094e-05, 2.860619930254362e-05, 8.016182450660349e-05, 2.4661116861315477, 4.932362277660897, 7.398811454767027, 9.865455601658896, 12.332314903175675, 12.332318500360126, 12.332318511683155, 72.29316981161008, 142.58643660193314, 171.09792810726037, 108.80913326705398, 105.15895282095299, 120.35938317043914, 103.05514050747168, 106.01276466133227, 107.13800507129453, 115.25809228506543, 111.85882214679796, 95.7264437805041, 110.14391382578626, 94.50445586389421, 113.93311200909804]","[1.194104164838791, 1.194104164838791, 1.194104164838791, 1.194104164838791, 1.194104164838791, 1.194104164838791, 1.194104164838791, 1.194104164838791, 1.194104164838791, 1.194104164838791, 1.194104164838791, 1.194104164838791, 1.194104164838791, 1.194104164838791, 1.194104164838791, 1.194104164838791, 1.194104164838791, 1.194104164838791, 1.194104164838791, 1.194104164838791, 1.194104164838791, 1.194104164838791, 1.194104164838791, 1.194104164838791, 1.194104164838791, 1.194104164838791, 1.194104164838791, 1.194104164838791, 1.194104164838791, 1.194104164838791, 1.194104164838791, 1.194104164838791, 1.194104164838791, 1.194104164838791, 1.194104164838791, 1.194104164838791, 1.194104164838791, 1.194104164838791, 1.194104164838791, 1.194104164838791, 1.194104164838791, 1.194104164838791, 1.194104164838791, 1.194104164838791, 1.194104164838791, 1.194104164838791, 1.194104164838791, 1.194104164838791]",True,2,46850,0,28850,17472,48,57.31699991226196,0.0007016954857386663,0.0007016954857386663,2,2,,perfect_global_119,20,12,completed_and_certified_full_day_hard_opf,formal/selected_119_operable_20.json,operable_perfect_global_and_rolling_mpc3_subset,12,perfect_global_certified_and_rolling_mpc3_completed,perfect_global,,,,,,,,,,,,,,
119,MPC-3,812,test_id,id_actual,id_reliable,3,,3374.326257018943,,,,1602.3440001010895,33.3821666687727,300.52499985694885,0,0,True,,200812,pure_mpc_clean,4,48,True,,1.0,1.0,0.12499999980511821,0.12499999980647668,0.12499999980794615,0.12499999980654666,"[1.5721208542456249, 0.5655286706931757, 2.4911185752226244, 4.917382254506355, 7.383837540289876, 8.886960236904642, 11.000369025005135, 10.879975256031635, 12.642327070582654, 9.865449223152817, 35.37103417906355, 76.36990213900901, 50.79928043124771, 71.42093059599732, 42.029160791896366, 12.196680168749486, 9.729846724963581, 7.263205281177596, 4.796755837659463, 2.330498394873242, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4660691540165356, 109.79173888932965, 170.19807256536004, 124.62030069787849, 236.9035875399154, 239.0548759204459, 275.1828565211617, 129.8639351898024, 132.22780335401848, 178.6722008906704, 146.7064985056089, 160.9052805872804, 159.34410465373693, 162.99642292481465, 163.63935436750913, 139.50022478844153, 155.4095327217082, 134.16074613149212, 170.1702883644802]","[181.44200015068054, 300.26900005340576, 300.52499985694885, 30.788000106811523, 26.99399995803833, 27.768999814987183, 28.682000160217285, 39.68400001525879, 29.782000064849854, 1.930999994277954, 28.66100001335144, 25.302000045776367, 38.19199991226196, 28.76099991798401, 48.556999921798706, 10.096999883651733, 1.7840001583099365, 1.6790001392364502, 1.9259998798370361, 1.498000144958496, 1.6029999256134033, 1.6059999465942383, 1.7390000820159912, 1.6759998798370361, 12.242000102996826, 1.813000202178955, 1.9149999618530273, 2.2920000553131104, 2.044999837875366, 57.16100001335144, 34.21399998664856, 29.01200008392334, 31.65399980545044, 13.51799988746643, 8.042999982833862, 26.58299994468689, 25.493000030517578, 25.119999885559082, 23.88700008392334, 25.384999990463257, 6.99399995803833, 23.890000104904175, 22.126999855041504, 40.21300005912781, 26.14900016784668, 0.4890000820159912, 0.2999999523162842, 0.8580000400543213]",,,2883.6875,0.0,1767.375,1068.25,2.9375,33.3821666687727,0.0004809374611172502,0.004059086327674879,2.2916666666666665,2.0,,,,,,formal/selected_119_operable_20.json,operable_perfect_global_and_rolling_mpc3_subset,12,perfect_global_certified_and_rolling_mpc3_completed,rolling_mpc3,,"[2, 9, 9, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[7, 10, 10, 3, 2, 2, 10, 10, 2, 2, 2, 2, 6, 2, 10, 5, 2, 2, 2, 2, 2, 3, 2, 2, 4, 3, 2, 2, 2, 10, 7, 2, 5, 6, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2, 2, 2, 2]",False,0,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",46,2
119,Perfect-Global,813,test_id,id_actual,perfect_full_horizon,48,,,,,,19.188999891281128,19.188999891281128,19.188999891281128,1,0,False,solver_failure,200813,perfect_global_clean,48,0,True,full_day_optimization_objective,nan,nan,nan,nan,nan,nan,[],[],False,3,46850,0,28850,17472,48,19.188999891281128,nan,nan,3,0,"method=Perfect-Global, scenario=813, actual_case=id_actual: Gurobi produced no solution: status=3, sol_count=0",perfect_global_119,20,13,completed_and_certified_full_day_hard_opf,,operable_screening_candidate,13,perfect_global_certified_and_rolling_mpc3_completed,perfect_global,,,,,,,,,,,,,,
119,Perfect-Global,814,test_id,id_actual,perfect_full_horizon,48,,1941.330944606665,1941.330944606665,0.0,,93.17300009727478,1.9411041686932247,93.17300009727478,0,0,True,,200814,perfect_global_clean,48,48,True,full_day_optimization_objective,0.9999937441290184,0.9999937413678675,0.1250028757515345,0.12500286170805575,0.12500284133699321,0.12500285465912528,"[2.4752096432485287, 4.940740862748036, 7.407023560407697, 9.873332478063391, 12.339838694100251, 12.340333369257571, 12.336195241014403, 12.340137786820836, 12.340047447256737, 12.340195793907114, 12.339481762727367, 12.33619871990534, 38.32201458909831, 12.332126370700387, 12.332125986343163, 10.557791085378387, 8.091258935089886, 5.624976550574733, 3.1590017183484544, 0.6935654696630725, 0.0006934211842011619, 0.0006932293354686548, 0.0006932630784161241, 0.0006933172479682371, 0.0006933114396254141, 0.001943481052502293, 2.466942158971543, 4.932788355684988, 7.398986026550511, 9.865447582297236, 12.332662125051524, 12.332746958852692, 20.87136856072689, 76.76287453080067, 149.52322851585333, 157.07355846601016, 102.67780042557072, 110.51900288264073, 99.93029486994496, 95.7052323949585, 112.80567737670951, 102.25321167601629, 109.60857608933024, 119.31289500704352, 101.0370378264216, 109.88709859784214, 100.82984578943501, 108.67666230196056]","[1.9411041686932247, 1.9411041686932247, 1.9411041686932247, 1.9411041686932247, 1.9411041686932247, 1.9411041686932247, 1.9411041686932247, 1.9411041686932247, 1.9411041686932247, 1.9411041686932247, 1.9411041686932247, 1.9411041686932247, 1.9411041686932247, 1.9411041686932247, 1.9411041686932247, 1.9411041686932247, 1.9411041686932247, 1.9411041686932247, 1.9411041686932247, 1.9411041686932247, 1.9411041686932247, 1.9411041686932247, 1.9411041686932247, 1.9411041686932247, 1.9411041686932247, 1.9411041686932247, 1.9411041686932247, 1.9411041686932247, 1.9411041686932247, 1.9411041686932247, 1.9411041686932247, 1.9411041686932247, 1.9411041686932247, 1.9411041686932247, 1.9411041686932247, 1.9411041686932247, 1.9411041686932247, 1.9411041686932247, 1.9411041686932247, 1.9411041686932247, 1.9411041686932247, 1.9411041686932247, 1.9411041686932247, 1.9411041686932247, 1.9411041686932247, 1.9411041686932247, 1.9411041686932247, 1.9411041686932247]",True,2,46850,0,28850,17472,48,93.17300009727478,0.0009261341087224189,0.0009261341087224189,2,2,,perfect_global_119,20,14,completed_and_certified_full_day_hard_opf,formal/selected_119_operable_20.json,operable_perfect_global_and_rolling_mpc3_subset,14,perfect_global_certified_and_rolling_mpc3_completed,perfect_global,,,,,,,,,,,,,,
119,MPC-3,814,test_id,id_actual,id_reliable,3,,3449.8304917991827,,,,929.2189989089966,19.358729143937428,119.00599980354309,0,0,True,,200814,pure_mpc_clean,4,48,True,,0.9999997418716172,0.9999997416298048,0.12500011848584638,0.12500011774304973,0.12500011680378695,0.12500011766574004,"[0.6926453766218698, 0.0, 2.4660567602964094, 4.932300360388276, 7.3821007023610745, 15.658908356354582, 10.30130358565149, 11.761889473705084, 12.281287850516838, 12.280043646068957, 45.529712953277354, 74.8759894354165, 46.69539555851893, 42.60470222853501, 24.2101225041173, 24.389087326779723, 9.865456000000002, 7.398804, 4.9323440000000005, 2.466076, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 72.98040149872608, 133.65801899790097, 163.91811577231758, 216.44531944593663, 230.4379461844217, 252.73366641299694, 219.25121058115633, 121.20422481917734, 143.51219346767743, 142.26921302385486, 137.53715905548563, 155.2180676714188, 144.45963996518952, 160.34661449196398, 178.70476476497882, 148.03853784828604, 156.75209326380295, 143.8621404578151, 167.77693795746652]","[1.758000135421753, 1.8229999542236328, 96.88699984550476, 16.889999866485596, 27.073999881744385, 119.00599980354309, 1.7669999599456787, 2.053999900817871, 29.09999990463257, 29.49500012397766, 27.319999933242798, 29.147000074386597, 35.07800006866455, 26.60199999809265, 31.03500008583069, 20.968000173568726, 2.009000062942505, 2.177999973297119, 1.7209999561309814, 1.6539998054504395, 1.4760000705718994, 1.4739999771118164, 1.7650001049041748, 1.871999979019165, 1.49399995803833, 1.9129998683929443, 1.9930000305175781, 1.8959999084472656, 1.8299999237060547, 36.680999994277954, 27.47699999809265, 1.682999849319458, 1.7049999237060547, 33.33699989318848, 35.14100003242493, 28.98200011253357, 44.875, 26.549000024795532, 23.44099998474121, 23.621000051498413, 28.027999877929688, 26.48099994659424, 24.824000120162964, 24.264999866485596, 21.943000078201294, 0.4679999351501465, 0.32200002670288086, 0.11699986457824707]",,,2883.6875,0.0,1767.375,1068.25,2.9375,19.358729143937428,0.0003892789197544543,0.0009997243306552298,2.0,2.0,,,,,,formal/selected_119_operable_20.json,operable_perfect_global_and_rolling_mpc3_subset,14,perfect_global_certified_and_rolling_mpc3_completed,rolling_mpc3,,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[2, 2, 3, 3, 2, 3, 3, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 3, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 5, 2, 2, 2, 10, 2, 2, 6, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2]",False,0,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",48,0
119,Perfect-Global,815,test_id,id_actual,perfect_full_horizon,48,,,,,,22.97499990463257,22.97499990463257,22.97499990463257,1,0,False,solver_failure,200815,perfect_global_clean,48,0,True,full_day_optimization_objective,nan,nan,nan,nan,nan,nan,[],[],False,3,46850,0,28850,17472,48,22.97499990463257,nan,nan,3,0,"method=Perfect-Global, scenario=815, actual_case=id_actual: Gurobi produced no solution: status=3, sol_count=0",perfect_global_119,20,15,completed_and_certified_full_day_hard_opf,,operable_screening_candidate,15,perfect_global_certified_and_rolling_mpc3_completed,perfect_global,,,,,,,,,,,,,,
119,Perfect-Global,816,test_id,id_actual,perfect_full_horizon,48,,,,,,27.59500002861023,27.59500002861023,27.59500002861023,1,0,False,solver_failure,200816,perfect_global_clean,48,0,True,full_day_optimization_objective,nan,nan,nan,nan,nan,nan,[],[],False,3,46850,0,28850,17472,48,27.59500002861023,nan,nan,3,0,"method=Perfect-Global, scenario=816, actual_case=id_actual: Gurobi produced no solution: status=3, sol_count=0",perfect_global_119,20,16,completed_and_certified_full_day_hard_opf,,operable_screening_candidate,16,perfect_global_certified_and_rolling_mpc3_completed,perfect_global,,,,,,,,,,,,,,
119,Perfect-Global,817,test_id,id_actual,perfect_full_horizon,48,,,,,,3600.3759999275208,3600.3759999275208,3600.3759999275208,1,1,False,solver_failure,200817,perfect_global_clean,48,0,True,full_day_optimization_objective,nan,nan,nan,nan,nan,nan,[],[],False,9,46850,0,28850,17472,48,3600.3759999275208,nan,nan,9,0,"method=Perfect-Global, scenario=817, actual_case=id_actual: Gurobi produced no solution: status=9, sol_count=0",perfect_global_119,20,17,completed_and_certified_full_day_hard_opf,,operable_screening_candidate,17,perfect_global_certified_and_rolling_mpc3_completed,perfect_global,,,,,,,,,,,,,,
119,Perfect-Global,818,test_id,id_actual,perfect_full_horizon,48,,,,,,22.822999954223633,22.822999954223633,22.822999954223633,1,0,False,solver_failure,200818,perfect_global_clean,48,0,True,full_day_optimization_objective,nan,nan,nan,nan,nan,nan,[],[],False,3,46850,0,28850,17472,48,22.822999954223633,nan,nan,3,0,"method=Perfect-Global, scenario=818, actual_case=id_actual: Gurobi produced no solution: status=3, sol_count=0",perfect_global_119,20,18,completed_and_certified_full_day_hard_opf,,operable_screening_candidate,18,perfect_global_certified_and_rolling_mpc3_completed,perfect_global,,,,,,,,,,,,,,
119,Perfect-Global,819,test_id,id_actual,perfect_full_horizon,48,,,,,,3600.411999940872,3600.411999940872,3600.411999940872,1,1,False,solver_failure,200819,perfect_global_clean,48,0,True,full_day_optimization_objective,nan,nan,nan,nan,nan,nan,[],[],False,9,46850,0,28850,17472,48,3600.411999940872,nan,nan,9,0,"method=Perfect-Global, scenario=819, actual_case=id_actual: Gurobi produced no solution: status=9, sol_count=0",perfect_global_119,20,19,completed_and_certified_full_day_hard_opf,,operable_screening_candidate,19,perfect_global_certified_and_rolling_mpc3_completed,perfect_global,,,,,,,,,,,,,,
119,Perfect-Global,820,test_id,id_actual,perfect_full_horizon,48,,1846.0874662897763,1846.0874662897763,0.0,,44.378000020980835,0.9245416671037674,44.378000020980835,0,0,True,,200820,perfect_global_clean,48,48,True,full_day_optimization_objective,0.9999937434259315,0.9999937411254756,0.1250028759283098,0.1250028617310717,0.12500284131697606,0.12500285514262582,"[2.465677822071178, 4.93130131120598, 7.397115469714486, 9.86292072604259, 12.328150077941249, 12.331142666257412, 12.33125039910291, 12.331248518943518, 12.331247386980184, 12.331137967920954, 12.331248878876366, 12.331141842355427, 22.38495139645825, 12.331258529498152, 11.33368640023972, 8.86796446154845, 6.401913759505345, 3.9358799570413683, 1.4703859140451478, 0.0006957861700235691, 0.0006934649332780427, 0.0006933986441058421, 0.0006934604491110829, 0.0006935027270999167, 0.0006934177730419054, 0.0019438825099627047, 2.4669422524047864, 4.9327884037455005, 7.398985876916205, 9.865447211218862, 12.332660753966763, 12.332742749251288, 12.332757202656387, 57.95838634292236, 147.769216673186, 170.899835734229, 84.92145057231386, 94.89156385924886, 108.97227203037374, 102.9436693702797, 106.76154243758751, 100.23319129362653, 89.26382645503263, 111.47415602212271, 119.41462773605191, 106.25251200724121, 101.19263819692063, 91.44052270952477]","[0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674]",True,2,46850,0,28850,17472,48,44.378000020980835,0.0009281547192306964,0.0009281547192306964,2,2,,perfect_global_119,20,20,completed_and_certified_full_day_hard_opf,formal/selected_119_operable_20.json,operable_perfect_global_and_rolling_mpc3_subset,20,perfect_global_certified_and_rolling_mpc3_completed,perfect_global,,,,,,,,,,,,,,
119,MPC-3,820,test_id,id_actual,id_reliable,3,,3272.735021838144,,,,1352.8709995746613,28.184812491138775,300.4760000705719,0,0,True,,200820,pure_mpc_clean,4,48,True,,0.9999937459968129,0.9999937419214413,0.12500283977843327,0.1250028005892649,0.12500277810073462,0.12500279634094413,"[0.0, 1.1108674306001933, 2.423904189959806, 4.865577927057855, 6.141096678247926, 8.459735889344762, 10.925878314023322, 12.280886996408464, 12.326057286891066, 10.818980845239642, 43.907109881331934, 75.48138835449456, 34.95066160458085, 36.196619886266994, 55.12550221005534, 9.865456000000002, 8.848963836715928, 6.382390958287509, 3.9160100801269415, 1.4498212026982868, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.392789604119036, 117.34434280810234, 121.34048796464636, 207.9601401539152, 212.2983204709088, 255.05407446458, 232.4711080374232, 95.94878841574449, 121.82512359650025, 168.78139323755664, 156.20757026003568, 154.05206155885293, 149.73815986335484, 135.32454752671643, 171.30423008482663, 178.27949257410157, 155.1396036400238, 156.0868778843734, 135.70900012003185]","[1.3849999904632568, 1.7130000591278076, 51.050999879837036, 30.691999912261963, 27.77900004386902, 29.852999925613403, 22.539999961853027, 27.621000051498413, 1.940000057220459, 27.605000019073486, 30.188000202178955, 26.603999853134155, 300.21399998664856, 59.53399991989136, 29.62999987602234, 1.7860000133514404, 1.9920001029968262, 1.871000051498413, 1.7619998455047607, 2.2309999465942383, 1.5290000438690186, 1.753000020980835, 1.9290001392364502, 2.0190000534057617, 1.746999979019165, 1.9179999828338623, 1.9249999523162842, 2.003999948501587, 300.4760000705719, 30.700999975204468, 1.753999948501587, 1.687999963760376, 1.8569998741149902, 29.81500005722046, 28.586999893188477, 16.615000009536743, 24.36299991607666, 25.83299994468689, 23.897000074386597, 50.27500009536743, 26.632999897003174, 40.53800010681152, 0.4289999008178711, 27.719000101089478, 25.746999979019165, 2.7090001106262207, 0.29199981689453125, 0.12800002098083496]",,,2883.6875,0.0,1767.375,1068.25,2.9375,28.184812491138775,0.00041933628911806296,0.001181459111436856,2.2916666666666665,2.0,,,,,,formal/selected_119_operable_20.json,operable_perfect_global_and_rolling_mpc3_subset,20,perfect_global_certified_and_rolling_mpc3_completed,rolling_mpc3,,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 9, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 9, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[2, 2, 10, 2, 2, 2, 4, 2, 2, 2, 2, 2, 2, 7, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 10, 3, 2, 2, 2, 2, 2, 6, 2, 2, 2, 5, 2, 5, 2, 2, 2, 2, 2, 2]",False,0,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",46,2
119,Perfect-Global,821,test_id,id_actual,perfect_full_horizon,48,,1902.7555951646532,1902.7555951646532,0.0,,875.5769999027252,18.241187497973442,875.5769999027252,0,0,True,,200821,perfect_global_clean,48,48,True,full_day_optimization_objective,1.0,1.0,0.12500000000000672,0.1250000000000067,0.12500000000000663,0.12500000000000666,"[17.797956833937498, 7.743413579197206, 7.398804, 9.865456000000002, 12.332300000000002, 12.332300000000002, 12.332300000000002, 12.332300000000002, 12.332300000000002, 12.332300000000002, 12.332300000000002, 12.332300000000002, 28.397365673860087, 18.150279464867715, 12.332300000000002, 11.54207299528151, 9.075288587330958, 6.608696657618691, 4.142297205958847, 1.6760902321660034, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.346660015270004, 4.812919195997452, 7.279370854622241, 9.746014991329803, 12.212851608336884, 12.332300000000002, 12.332300000000002, 77.20303790830678, 163.1810413120791, 160.85675548271712, 104.14002989320954, 102.84352465788787, 92.67587679657115, 107.62001079799366, 109.72667724954387, 97.0188715827749, 108.2225453314341, 92.73291896200804, 94.45410350730538, 98.85359535111111, 104.76014672352383, 94.01562171241181]","[18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442]",True,2,46850,0,28850,17472,48,875.5769999027252,0.0007392121728701638,0.0007392121728701638,2,3,,perfect_global_119,20,21,completed_and_certified_full_day_hard_opf,formal/selected_119_operable_20.json,operable_perfect_global_and_rolling_mpc3_subset,21,perfect_global_certified_and_rolling_mpc3_completed,perfect_global,,,,,,,,,,,,,,
